rowID,Season,Episode,Scene,Line in Episode,Speaker,Line,Characters
117,1,1,19,117,robert,Cat,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
118,1,1,19,118,catelyn,Your Grace,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
119,1,1,19,119,robert,Nine years Why haven't I seen you? Where the hell have you been?,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
120,1,1,19,120,ned,"Guarding the North for you, Your Grace Winterfell is yours","['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
121,1,1,19,121,arya,Where's the Imp?,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
122,1,1,19,122,sansa,Will you shut up?,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
123,1,1,19,123,robert,"Who have we here? You must be Robb My, you're a pretty one Your name is?","['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
124,1,1,19,124,arya,Arya,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
125,1,1,19,125,robert,Ooh Show us your muscles You'll be a soldier,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
126,1,1,19,126,arya,That's Jaime Lannister The queen's twin brother,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
127,1,1,19,127,sansa,Would you please shut up,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
128,1,1,19,128,ned,My queen,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
129,1,1,19,129,catelyn,My queen,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
130,1,1,19,130,robert,Take me to your crypt I want to pay my respects,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
131,1,1,19,131,cersei,"We've been riding for a month, my love Surely the dead can wait","['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
132,1,1,19,132,robert,Ned,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
133,1,1,19,133,arya,Where's the Imp?,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
134,1,1,19,134,cersei,Where is our brother? Go find the little beast,"['Bran Stark', 'Catelyn Stark', 'Maester Luwin', 'Summer', 'Arya Stark', 'Joffrey Baratheon', 'Sandor Clegane', 'Rickon Stark', 'Eddard Stark', 'Sansa Stark', 'Theon Greyjoy', 'Jon Snow', 'Jory Cassel', 'Hodor', 'Rodrik Cassel', 'Robert Baratheon', 'Cersei Lannister', 'Jaime Lannister', 'Myrcella Baratheon', 'Tommen Baratheon']"
135,1,1,20,135,ned,Tell me about Jon Arryn,"['Robert Baratheon', 'Eddard Stark']"
136,1,1,20,136,robert,"One minute he was fine, and then Burned right through him, whatever it was I loved that man","['Robert Baratheon', 'Eddard Stark']"
137,1,1,20,137,ned,We both did,"['Robert Baratheon', 'Eddard Stark']"
138,1,1,20,138,robert,"He never had to teach you much, but me You remember me at 16? All I wanted to do was crack skulls and fuck girls He showed me what was what","['Robert Baratheon', 'Eddard Stark']"
139,1,1,20,139,ned,Aye,"['Robert Baratheon', 'Eddard Stark']"
140,1,1,20,140,robert,"Don't look at me like that Not his fault I didn't listen I need you, Ned Down at Kings Landing Not up here, where you're no damn use to anybody Lord Eddard Stark, I would name you the Hand of the king","['Robert Baratheon', 'Eddard Stark']"
141,1,1,20,141,ned,I'm not worthy of the honor,"['Robert Baratheon', 'Eddard Stark']"
142,1,1,20,142,robert,"I'm not trying to honor you I'm trying to get you to run my kingdom while I eat, drink, and whore my way to an early grave Damn it, Ned, stand up You helped me win the Iron Throne, now help me keep the damn thing We were meant to rule together If your sister had lived, we would have been bound by blood Well, it's not too late I have a son, you have a daughter We'll join our Houses","['Robert Baratheon', 'Eddard Stark']"
143,1,1,21,143,tyrion,Mmh It is true what they say about the Northern girls,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
144,1,1,21,144,ros,Did you hear the king's in Winterfell?,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
145,1,1,21,145,tyrion,I did hear something about that,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
146,1,1,21,146,ros,And the queen And her twin brother They say that he is the most handsome man in the Seven Kingdoms,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
147,1,1,21,147,tyrion,And the other brother?,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
148,1,1,21,148,ros,The queen has two brothers?,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
149,1,1,21,149,tyrion,There's the pretty one And there's the clever one,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
150,1,1,21,150,ros,I hear they call him the Imp,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
151,1,1,21,151,tyrion,I hear he hates that nickname,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
152,1,1,21,152,ros,Oh? I hear he's more than earned it I hear he's a drunken little lecher into all manner of perversions,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
153,1,1,21,153,tyrion,Clever girl,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
154,1,1,21,154,ros,"We've been expecting you, Lord Tyrion","['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
155,1,1,21,155,tyrion,Have you?,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
156,1,1,21,156,tyrion,The gods gave me one blessing,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
157,1,1,21,157,jaime,Don't get up,"['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
158,1,1,21,158,tyrion,"Should I explain to you the meaning of a closed door in a whorehouse, brother?","['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
159,1,1,21,159,jaime,"You've much to teach me, no doubt But our sister craves your attention","['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
160,1,1,21,160,tyrion,"She has odd cravings, our sister","['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
161,1,1,21,161,jaime,"A family trait Now, the Starks are feasting us at sundown Don't leave me alone with these people","['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
162,1,1,21,162,tyrion,"I'm sorry, I've begun the feast a bit early And this is the first of many courses","['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
163,1,1,21,163,jaime,"I thought you might say that But since we're short on time, Come on, girls See you at sundown","['Jaime Lannister', 'Tyrion Lannister', 'Ros']"
164,1,1,22,164,robert,Did you have to bury her in a place like this? She should be on a hill somewhere with the sun and the clouds above her,"['Robert Baratheon', 'Eddard Stark']"
165,1,1,22,165,ned,She was my sister This is where she belongs,"['Robert Baratheon', 'Eddard Stark']"
166,1,1,22,166,robert,She belonged with me,"['Robert Baratheon', 'Eddard Stark']"
167,1,1,22,167,robert,"In my dreams, I kill him every night","['Robert Baratheon', 'Eddard Stark']"
168,1,1,22,168,ned,"It's done, Your Grace The Targaryens are gone","['Robert Baratheon', 'Eddard Stark']"
169,1,1,22,169,robert,Not all of them,"['Robert Baratheon', 'Eddard Stark']"
170,1,1,23,170,viserys,Daenerys,"['Daenerys Targaryen', 'Viserys Targaryen']"
171,1,1,23,171,viserys,Daenerys! There's our bride to be! Look – a gift from Illyrio Touch it Come on Feel the fabric Mmmm Isn't he a gracious host?,"['Daenerys Targaryen', 'Viserys Targaryen']"
172,1,1,23,172,daenerys,We've been his guests for over a year and he's never asked us for anything,"['Daenerys Targaryen', 'Viserys Targaryen']"
173,1,1,23,173,viserys,"Illyrio is no fool He knows I won't forget my friends when I come into my throne You still slouch Let me see You have a woman's body now I need you to be perfect today Can you do that for me? You don't want to wake the dragon, do you?","['Daenerys Targaryen', 'Viserys Targaryen']"
174,1,1,23,174,daenerys,No,"['Daenerys Targaryen', 'Viserys Targaryen']"
175,1,1,23,175,viserys,"When they write the history of my reign, sweet sister, they will say it began today","['Daenerys Targaryen', 'Viserys Targaryen']"
176,1,1,23,176,maid,"It's too hot, my lady","['Daenerys Targaryen', 'Viserys Targaryen']"
177,1,1,24,177,viserys,Where is he?,"['Daenerys Targaryen', 'Viserys Targaryen', 'Illyrio Mopatis', 'Khal Drogo', 'Qotho']"
178,1,1,24,178,illyrio,The Dothraki are not known for their punctuality,"['Daenerys Targaryen', 'Viserys Targaryen', 'Illyrio Mopatis', 'Khal Drogo', 'Qotho']"
179,1,1,24,179,illyrio,"May I present my honored guests? Viserys of House Targaryen, the third of his name The rightful King of the Andals and the First Men And his sister, Daenerys, of the House Targaryen","['Daenerys Targaryen', 'Viserys Targaryen', 'Illyrio Mopatis', 'Khal Drogo', 'Qotho']"
180,1,1,24,180,viserys,"Do you see how long his hair is? When Dothraki are defeated in combat, they cut off their braid so the whole world can see their shame Khal Drogo has never been defeated He's a savage, of course, but he's one of the finest killers alive And you will be his queen","['Daenerys Targaryen', 'Viserys Targaryen', 'Illyrio Mopatis', 'Khal Drogo', 'Qotho']"
181,1,1,24,181,illyrio,"Come forward, my dear","['Daenerys Targaryen', 'Viserys Targaryen', 'Illyrio Mopatis', 'Khal Drogo', 'Qotho']"
182,1,1,24,182,viserys,Where's he going?,"['Daenerys Targaryen', 'Viserys Targaryen', 'Illyrio Mopatis', 'Khal Drogo', 'Qotho']"
183,1,1,24,183,illyrio,The ceremony is over,"['Daenerys Targaryen', 'Viserys Targaryen', 'Illyrio Mopatis', 'Khal Drogo', 'Qotho']"
184,1,1,24,184,viserys,But he didn't say anything Did he like her?,"['Daenerys Targaryen', 'Viserys Targaryen', 'Illyrio Mopatis', 'Khal Drogo', 'Qotho']"
185,1,1,24,185,illyrio,"Trust me, Your Grace If he didn't like her, we'd know","['Daenerys Targaryen', 'Viserys Targaryen', 'Illyrio Mopatis', 'Khal Drogo', 'Qotho']"
186,1,1,25,186,illyrio,It won't be long now Soon you will cross the Narrow Sea and take back your father's throne The people drink secret toasts to your health They cry out for their true king,"['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
187,1,1,25,187,viserys,When will they be married?,"['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
188,1,1,25,188,illyrio,Soon The Dothraki never stay still for long,"['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
189,1,1,25,189,viserys,Is it true they lie with their horses?,"['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
190,1,1,25,190,illyrio,I wouldn't ask Khal Drogo,"['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
191,1,1,25,191,viserys,Do you take me for a fool?,"['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
192,1,1,25,192,illyrio,I take you for a king Kings lack the caution of common men My apologies if I've given offense,"['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
193,1,1,25,193,viserys,I know how to play a man like Drogo I give him a queen and he gives me an army DAENERYS I don't want to be his queen I want to go home,"['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
194,1,1,25,194,viserys,"So do I I want us both to go home But they took it from us So tell me, sweet sister, how do we go home?","['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
195,1,1,25,195,daenerys,I don't know,"['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
196,1,1,25,196,viserys,"We go home with an army With Khal Drogo's army I would let his whole tribe fuck you, all 40,000 men and their horses too, if that's what it took","['Viserys Targaryen', 'Illyrio Mopatis', 'Daenerys Targaryen']"
197,1,1,26,197,sansa,Do you think Joffrey will like me? What if he thinks I'm ugly?,"['Catelyn Stark', 'Sansa Stark']"
198,1,1,26,198,catelyn,Then he is the stupidest prince that ever lived,"['Catelyn Stark', 'Sansa Stark']"
199,1,1,26,199,sansa,He's so handsome,"['Catelyn Stark', 'Sansa Stark']"
200,1,1,26,200,sansa,When would we be married? Soon or do we have to wait?,"['Catelyn Stark', 'Sansa Stark']"
201,1,1,26,201,catelyn,Hush now Your father hasn't even said yes,"['Catelyn Stark', 'Sansa Stark']"
202,1,1,26,202,sansa,Why would he say no? He'd be the second most powerful man in the kingdoms,"['Catelyn Stark', 'Sansa Stark']"
203,1,1,26,203,catelyn,He'd have to leave home He'd have to leave me And so would you,"['Catelyn Stark', 'Sansa Stark']"
204,1,1,26,204,sansa,You left your home to come here And I'd be queen someday Please make father say yes,"['Catelyn Stark', 'Sansa Stark']"
205,1,1,26,205,catelyn,Sansa,"['Catelyn Stark', 'Sansa Stark']"
206,1,1,26,206,sansa,"Please, please It's the only thing I ever wanted","['Catelyn Stark', 'Sansa Stark']"
207,1,1,28,207,benjen,Is he dead yet?,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
208,1,1,28,208,jon,Uncle Benjen,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
209,1,1,28,209,benjen,You got bigger I rode all day Didn't want to leave you alone with the Lannisters Why aren't you at the feast?,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
210,1,1,28,210,jon,Lady Stark thought it might insult the royal family to seat a bastard in their midst,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
211,1,1,28,211,benjen,"Well, you're always welcome on the wall No bastard was ever refused a seat there","['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
212,1,1,28,212,jon,So take me with you when you go back,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
213,1,1,28,213,benjen,Jon,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
214,1,1,28,214,jon,"Father will let me if you ask him, I know he will","['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
215,1,1,28,215,benjen,The Wall isn't going anywhere,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
216,1,1,28,216,jon,I'm ready to swear your oath,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
217,1,1,28,217,benjen,You don't understand what you'd be giving up We have no families None of us will ever father sons,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
218,1,1,28,218,jon,I don't care about that,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
219,1,1,28,219,benjen,"You might, if you knew what it meant I'd better get inside Rescue your father from his guests We'll talk later","['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
220,1,1,28,220,tyrion,Your uncle's in the Night's Watch,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
221,1,1,28,221,jon,What're you doing back there?,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
222,1,1,28,222,tyrion,Preparing for a night with your family I've always wanted to see the Wall,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
223,1,1,28,223,jon,You're Tyrion Lannister The queen's brother?,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
224,1,1,28,224,tyrion,"My greatest accomplishment You – you're Ned Stark's bastard, aren't you?","['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
225,1,1,28,225,tyrion,"Did I offend you? Sorry You are the bastard, though","['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
226,1,1,28,226,jon,Lord Eddard Stark is my father,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
227,1,1,28,227,tyrion,"And Lady Stark is not your mother Making you a bastard Let me give you some advice, bastard Never forget what you are The rest of the world will not Wear it like armor Then it can never be used to hurt you","['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
228,1,1,28,228,jon,What the hell do you know about being a bastard?,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
229,1,1,28,229,tyrion,All dwarves are bastards in their fathers' eyes,"['Jon Snow', 'Benjen Stark', 'Tyrion Lannister']"
230,1,1,29,230,benjen,You at a feast It's like a bear in a trap,"['Rodrik Cassel', 'Benjen Stark', 'Eddard Stark', 'Robb Stark', 'Robert Baratheon', 'Catelyn Stark', 'Cersei Lannister', 'Sansa Stark', 'Joffrey Baratheon', 'Jaime Lannister', 'Arya Stark', 'Theon Greyjoy']"
231,1,1,29,231,ned,The boy I beheaded Did you know him?,"['Rodrik Cassel', 'Benjen Stark', 'Eddard Stark', 'Robb Stark', 'Robert Baratheon', 'Catelyn Stark', 'Cersei Lannister', 'Sansa Stark', 'Joffrey Baratheon', 'Jaime Lannister', 'Arya Stark', 'Theon Greyjoy']"
232,1,1,29,232,benjen,"Of course I did Just a lad But he was tough, Ned A true Ranger","['Rodrik Cassel', 'Benjen Stark', 'Eddard Stark', 'Robb Stark', 'Robert Baratheon', 'Catelyn Stark', 'Cersei Lannister', 'Sansa Stark', 'Joffrey Baratheon', 'Jaime Lannister', 'Arya Stark', 'Theon Greyjoy']"
233,1,1,29,233,ned,He was talking madness Said the Walkers slaughtered his friends,"['Rodrik Cassel', 'Benjen Stark', 'Eddard Stark', 'Robb Stark', 'Robert Baratheon', 'Catelyn Stark', 'Cersei Lannister', 'Sansa Stark', 'Joffrey Baratheon', 'Jaime Lannister', 'Arya Stark', 'Theon Greyjoy']"
